SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018
050,51,185,00000,00000,00000,0,A,Tazewell County,Virginia,45078,45068,45127,44735,44273,44023,43386,42904,42108,41146,40855
157,51,185,08152,00000,00000,1,A,Bluefield town,Virginia,5444,5407,5401,5372,5312,5293,5219,5192,4866,4720,4882
157,51,185,13784,00000,00000,1,A,Cedar Bluff town,Virginia,1137,1130,1129,1116,1105,1098,1081,1068,1052,1028,1016
157,51,185,63288,00000,00000,1,A,Pocahontas town,Virginia,389,402,402,398,392,389,383,377,372,363,359
157,51,185,66928,00000,00000,1,A,Richlands town,Virginia,5823,5839,5836,5778,5719,5684,5599,5527,5450,5333,5265
157,51,185,77792,00000,00000,1,A,Tazewell town,Virginia,4627,4658,4655,4607,4559,4530,4462,4404,4341,4250,4194
157,51,185,99990,00000,00000,1,F,Balance of Tazewell County,Virginia,27658,27632,27704,27464,27186,27029,26642,26336,26027,25452,25139
050,51,187,00000,00000,00000,0,A,Warren County,Virginia,37575,37435,37502,37627,37866,38480,40103,38675,39105,39357,40003
157,51,187,29968,00000,00000,1,A,Front Royal town,Virginia,14440,14425,14448,14479,14563,14817,16162,14759,15071,14987,15221
157,51,187,99990,00000,00000,1,F,Balance of Warren County,Virginia,23135,23010,23054,23148,23303,23663,23941,23916,24034,24370,24782
050,51,191,00000,00000,00000,0,A,Washington County,Virginia,54876,54964,54966,54802,55093,54778,54604,54337,54271,54415,54402
157,51,191,00148,00000,00000,1,A,Abingdon town,Virginia,8191,8206,8207,8161,8155,8131,8093,8040,8034,7985,7963
157,51,191,21184,00000,00000,1,A,Damascus town,Virginia,814,807,807,804,802,802,798,793,794,791,789
157,51,191,31056,00000,00000,1,A,Glade Spring town,Virginia,1456,1461,1462,1456,1454,1452,1445,1434,1435,1431,1430
157,51,191,70096,00000,00000,1,A,Saltville town (pt.),Virginia,211,195,195,194,193,193,192,191,191,190,190
157,51,191,99990,00000,00000,1,F,Balance of Washington County,Virginia,44204,44295,44295,44187,44489,44200,44076,43879,43817,44018,44030
